1,0,0,1,2014/03/14-10:48:03
0,0,0,1,2014/03/14-01:12:52
0,0,1,1,2014/03/15-09:52:14
0,0,0,1,2014/03/19-04:57:34
0,0,0,1,2014/03/23-04:12:49
0,0,0,1,2014/03/28-09:59:48
0,0,1,1,2014/03/28-06:55:48
0,0,0,1,2014/03/28-07:08:02
0,0,1,1,2014/03/31-05:38:15
0,0,0,1,2014/04/10-01:55:55
0,0,0,1,2014/04/10-01:55:55
0,0,0,1,2014/04/10-01:55:55
0,0,0,1,2014/04/22-01:48:12
0,0,0,1,2014/06/13-05:36:08
0,0,0,1,2014/08/20-12:09:56
0,0,0,1,2014/08/20-04:06:19
0,0,0,1,2014/08/20-04:41:10
0,0,0,1,2014/09/21-01:12:27
0,0,0,1,2015/06/08-03:41:50
0,0,0,1,2016/01/10-08:12:40
0,0,0,1,2016/01/12-04:24:38
0,0,0,1,2016/01/14-09:14:11
0,0,0,1,2016/09/06-05:18:07
